exchangeName,exchangeProtocol,buySymbol,buyAddress,buyNumTokens,sellSymbol,sellAddress,sellNumTokens,numTrades,tradeAmount,date
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,165.5217331359173,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,225734.91793664888,19,540399.2034713521,2022-01-14
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2980.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,1261.6801114947295,3,2973.526318565117,2022-01-14
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4488.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,1934.5989882001893,2,4469.976497659096,2022-01-13
Uniswap,Uniswap v3,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,1.4341895,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,25755.12201173123,5,60594.09522528558,2022-01-13
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2497.78118161381,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,3479569.3412763467,108,8125758.807584754,2022-01-13
Uniswap,Uniswap v3,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,43.951082,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,14.694373289473345,1,31.940127097454337,2022-01-12
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,291.8777933757326,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,430833.6374955163,18,926531.2575209605,2022-01-12
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4066.486518,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,1902.0539552663308,2,4003.181937702968,2022-01-11
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,175.63203738105955,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,261577.53006167652,12,554519.8196227917,2022-01-11
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,58.29042517915777,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,85708.48043257876,7,178991.48821014704,2022-01-10
